Camera.Trap.Name,data.hora.correta,Photo.time,bin
6033,2/1/14 07:20,07:20:57,Tayassu pecari
6033,1/15/14 07:08,07:08:21,Tinamus spp
6033,1/15/14 07:08,07:08:22,Tinamus spp
6033,1/15/14 07:08,07:08:22,Tinamus spp
6033,2/3/14 17:27,17:27:05,Tinamus spp
6033,2/3/14 17:27,17:27:06,Tinamus spp
6033,2/3/14 17:27,17:27:06,Tinamus spp
6034,1/23/14 10:46,10:46:43,Crypyurelus spp
6034,1/23/14 10:46,10:46:44,Crypyurelus spp
6034,1/23/14 10:46,10:46:45,Crypyurelus spp
6034,2/11/14 18:37,18:37:12,Crypyurelus spp
6034,2/11/14 18:37,18:37:13,Crypyurelus spp
6034,2/11/14 18:37,18:37:14,Crypyurelus spp
6034,1/17/14 21:07,21:07:18,Cuniculus paca
6034,1/17/14 21:07,21:07:19,Cuniculus paca
6034,1/17/14 21:07,21:07:20,Cuniculus paca
6034,1/20/14 20:57,20:57:11,Cuniculus paca
6034,1/20/14 20:57,20:57:12,Cuniculus paca
6034,1/20/14 20:57,20:57:13,Cuniculus paca
6034,2/11/14 11:54,11:54:14,Dasyprocta fuliginosa
6034,2/11/14 11:54,11:54:15,Dasyprocta fuliginosa
6034,2/11/14 11:54,11:54:16,Dasyprocta fuliginosa
6034,1/29/14 10:13,10:13:59,Eira barbara
6034,1/29/14 10:14,10:14:00,Eira barbara
6034,1/29/14 10:14,10:14:01,Eira barbara
6034,2/4/14 13:00,13:00:11,Eira barbara
6034,2/4/14 13:00,13:00:12,Eira barbara
6034,2/4/14 13:00,13:00:13,Eira barbara
6034,1/18/14 09:10,09:10:37,Mitu tuberosum
6034,1/18/14 09:10,09:10:38,Mitu tuberosum
6034,1/18/14 09:10,09:10:39,Mitu tuberosum
6034,1/18/14 09:11,09:11:02,Mitu tuberosum
6034,1/18/14 09:11,09:11:03,Mitu tuberosum
6034,1/18/14 09:11,09:11:04,Mitu tuberosum
6034,1/18/14 09:11,09:11:09,Mitu tuberosum
6034,1/18/14 09:11,09:11:10,Mitu tuberosum
6034,1/18/14 09:11,09:11:11,Mitu tuberosum
6034,1/18/14 09:11,09:11:18,Mitu tuberosum
6034,1/18/14 09:11,09:11:18,Mitu tuberosum
6034,1/18/14 09:11,09:11:19,Mitu tuberosum
6034,1/18/14 09:11,09:11:42,Mitu tuberosum
6034,1/18/14 09:11,09:11:43,Mitu tuberosum
6034,1/18/14 09:11,09:11:44,Mitu tuberosum
6034,1/18/14 09:11,09:11:49,Mitu tuberosum
6034,1/18/14 09:11,09:11:50,Mitu tuberosum
6034,1/18/14 09:11,09:11:51,Mitu tuberosum
6034,1/18/14 09:12,09:12:06,Mitu tuberosum
6034,1/18/14 09:12,09:12:07,Mitu tuberosum
6034,1/18/14 09:12,09:12:08,Mitu tuberosum
6034,1/18/14 09:12,09:12:13,Mitu tuberosum
6034,1/18/14 09:12,09:12:14,Mitu tuberosum
6034,1/18/14 09:12,09:12:14,Mitu tuberosum
6034,1/18/14 09:12,09:12:21,Mitu tuberosum
6034,1/18/14 09:12,09:12:22,Mitu tuberosum
6034,1/18/14 09:12,09:12:23,Mitu tuberosum
6034,1/18/14 09:12,09:12:35,Mitu tuberosum
6034,1/18/14 09:12,09:12:36,Mitu tuberosum
6034,1/18/14 09:12,09:12:36,Mitu tuberosum
6034,1/18/14 09:12,09:12:52,Mitu tuberosum
6034,1/18/14 09:12,09:12:53,Mitu tuberosum
6034,1/18/14 09:12,09:12:54,Mitu tuberosum
6034,1/18/14 09:12,09:12:58,Mitu tuberosum
6034,1/18/14 09:12,09:12:59,Mitu tuberosum
6034,1/18/14 09:13,09:13:00,Mitu tuberosum
6034,1/18/14 09:13,09:13:05,Mitu tuberosum
6034,1/18/14 09:13,09:13:06,Mitu tuberosum
6034,1/18/14 09:13,09:13:07,Mitu tuberosum
6034,1/18/14 09:13,09:13:12,Mitu tuberosum
6034,1/18/14 09:13,09:13:13,Mitu tuberosum
6034,1/18/14 09:13,09:13:14,Mitu tuberosum
6034,1/18/14 09:13,09:13:54,Mitu tuberosum
6034,1/18/14 09:13,09:13:55,Mitu tuberosum
6034,1/18/14 09:13,09:13:56,Mitu tuberosum
6041,1/7/14 20:27,20:27:07,Cuniculus paca
6041,1/7/14 20:27,20:27:07,Cuniculus paca
6041,1/7/14 20:27,20:27:08,Cuniculus paca
6041,1/7/14 20:27,20:27:23,Cuniculus paca
6041,1/7/14 20:27,20:27:24,Cuniculus paca
6041,1/7/14 20:27,20:27:24,Cuniculus paca
6041,2/2/14 19:37,19:37:17,Cuniculus paca
6041,2/2/14 19:37,19:37:18,Cuniculus paca
6041,2/2/14 19:37,19:37:18,Cuniculus paca
6041,1/12/14 12:38,12:38:16,Dasyprocta fuliginosa
6041,1/12/14 12:38,12:38:17,Dasyprocta fuliginosa
6041,1/12/14 12:38,12:38:17,Dasyprocta fuliginosa
6041,1/29/14 14:32,14:32:46,Dasyprocta fuliginosa
6041,1/29/14 14:32,14:32:47,Dasyprocta fuliginosa
6041,1/29/14 14:33,14:33:00,Dasyprocta fuliginosa
6041,1/29/14 14:33,14:33:27,Dasyprocta fuliginosa
6041,1/29/14 14:33,14:33:27,Dasyprocta fuliginosa
6041,1/29/14 14:33,14:33:28,Dasyprocta fuliginosa
6041,2/12/14 14:57,14:57:04,Dasyprocta fuliginosa
6041,2/12/14 14:57,14:57:05,Dasyprocta fuliginosa
6041,2/12/14 14:57,14:57:05,Dasyprocta fuliginosa
6041,2/16/14 10:03,10:03:02,Dasyprocta fuliginosa
6041,2/16/14 10:03,10:03:03,Dasyprocta fuliginosa
6041,2/16/14 10:03,10:03:03,Dasyprocta fuliginosa
6041,1/13/14 04:24,04:24:43,Didelphis marsupialis
6041,1/13/14 04:24,04:24:43,Didelphis marsupialis
6041,1/13/14 04:24,04:24:44,Didelphis marsupialis
6041,1/16/14 04:18,04:18:17,Didelphis marsupialis
6041,1/16/14 04:18,04:18:17,Didelphis marsupialis
6041,1/16/14 04:18,04:18:18,Didelphis marsupialis
6041,1/18/14 22:13,22:13:29,Didelphis marsupialis
6041,1/18/14 22:13,22:13:30,Didelphis marsupialis
6041,1/18/14 22:13,22:13:30,Didelphis marsupialis
6041,2/1/14 17:26,17:26:25,Eira barbara
6041,2/1/14 17:26,17:26:26,Eira barbara
6041,2/1/14 17:26,17:26:26,Eira barbara
6041,1/26/14 00:17,00:17:18,Leopardus pardalis
6041,1/26/14 00:17,00:17:19,Leopardus pardalis
6041,1/26/14 00:17,00:17:19,Leopardus pardalis
6041,1/26/14 01:36,01:36:09,Leopardus pardalis
6041,1/26/14 01:36,01:36:10,Leopardus pardalis
6041,1/26/14 01:36,01:36:10,Leopardus pardalis
6041,1/17/14 08:11,08:11:58,Mazama americana
6041,1/17/14 08:12,08:12:00,Mazama americana
6041,1/17/14 08:12,08:12:01,Mazama americana
6041,1/29/14 08:01,08:01:14,Mazama americana
6041,1/29/14 08:01,08:01:14,Mazama americana
6041,1/29/14 08:01,08:01:15,Mazama americana
6041,1/9/14 22:09,22:09:05,Mazama Sp
6041,1/9/14 22:09,22:09:06,Mazama Sp
6041,1/9/14 22:09,22:09:06,Mazama Sp
6041,1/9/14 22:09,22:09:18,Mazama Sp
6041,1/9/14 22:09,22:09:19,Mazama Sp
6041,1/9/14 22:09,22:09:19,Mazama Sp
6041,1/16/14 04:58,04:58:19,Mazama Sp
6041,1/16/14 04:58,04:58:19,Mazama Sp
6041,1/16/14 04:58,04:58:20,Mazama Sp
6041,1/16/14 04:58,04:58:34,Mazama Sp
6041,1/16/14 04:58,04:58:35,Mazama Sp
6041,1/16/14 04:58,04:58:35,Mazama Sp
6041,1/17/14 19:49,19:49:17,Mazama Sp
6041,1/17/14 19:49,19:49:18,Mazama Sp
6041,1/17/14 19:49,19:49:18,Mazama Sp
6041,1/26/14 04:10,04:10:08,Mazama Sp
6041,1/26/14 04:10,04:10:09,Mazama Sp
6041,1/26/14 04:10,04:10:09,Mazama Sp
6041,1/28/14 01:39,01:39:17,Mazama Sp
6041,1/28/14 01:39,01:39:18,Mazama Sp
6041,1/28/14 01:39,01:39:18,Mazama Sp
6041,1/31/14 04:22,04:22:47,Mazama Sp
6041,1/31/14 04:22,04:22:48,Mazama Sp
6041,1/31/14 04:22,04:22:48,Mazama Sp
6041,1/31/14 04:23,04:23:01,Mazama Sp
6041,1/31/14 04:23,04:23:01,Mazama Sp
6041,1/31/14 04:23,04:23:02,Mazama Sp
6041,2/1/14 04:32,04:32:25,Mazama Sp
6041,2/1/14 04:32,04:32:26,Mazama Sp
6041,2/1/14 04:32,04:32:26,Mazama Sp
6041,2/2/14 18:19,18:19:36,Mazama Sp
6041,2/2/14 18:19,18:19:36,Mazama Sp
6041,2/2/14 18:19,18:19:37,Mazama Sp
6041,2/6/14 05:06,05:06:37,Mazama Sp
6041,2/6/14 05:06,05:06:37,Mazama Sp
6041,2/6/14 05:06,05:06:38,Mazama Sp
6041,2/6/14 18:34,18:34:18,Mazama Sp
6041,2/6/14 18:34,18:34:19,Mazama Sp
6041,2/6/14 18:34,18:34:19,Mazama Sp
6041,2/6/14 18:34,18:34:33,Mazama Sp
6041,2/6/14 18:34,18:34:34,Mazama Sp
6041,2/6/14 18:34,18:34:34,Mazama Sp
6041,2/7/14 03:54,03:54:29,Mazama Sp
6041,2/7/14 03:54,03:54:30,Mazama Sp
6041,2/7/14 03:54,03:54:30,Mazama Sp
6041,2/7/14 22:32,22:32:00,Mazama Sp
6041,2/7/14 22:32,22:32:00,Mazama Sp
6041,2/7/14 22:32,22:32:01,Mazama Sp
6041,2/7/14 22:32,22:32:12,Mazama Sp
6041,2/7/14 22:32,22:32:13,Mazama Sp
6041,2/7/14 22:32,22:32:14,Mazama Sp
6041,2/8/14 21:03,21:03:31,Mazama Sp
6041,2/8/14 21:03,21:03:31,Mazama Sp
6041,2/8/14 21:03,21:03:32,Mazama Sp
6041,2/8/14 21:30,21:30:53,Mazama Sp
6041,2/8/14 21:30,21:30:54,Mazama Sp
6041,2/8/14 21:30,21:30:54,Mazama Sp
6041,2/8/14 21:31,21:31:06,Mazama Sp
6041,2/8/14 21:31,21:31:06,Mazama Sp
6041,2/8/14 21:31,21:31:07,Mazama Sp
6041,2/9/14 03:52,03:52:31,Mazama Sp
6041,2/9/14 03:52,03:52:31,Mazama Sp
6041,2/9/14 03:52,03:52:32,Mazama Sp
6041,2/9/14 03:52,03:52:43,Mazama Sp
6041,2/9/14 03:52,03:52:44,Mazama Sp
6041,2/9/14 03:52,03:52:44,Mazama Sp
6041,2/9/14 03:52,03:52:56,Mazama Sp
6041,2/9/14 03:52,03:52:57,Mazama Sp
6041,2/9/14 03:52,03:52:57,Mazama Sp
6041,2/9/14 03:53,03:53:12,Mazama Sp
6041,2/9/14 03:53,03:53:12,Mazama Sp
6041,2/9/14 03:53,03:53:13,Mazama Sp
6041,2/9/14 03:53,03:53:31,Mazama Sp
6041,2/9/14 03:53,03:53:32,Mazama Sp
6041,2/9/14 03:53,03:53:32,Mazama Sp
6041,2/11/14 04:38,04:38:17,Mazama Sp
6041,2/11/14 04:38,04:38:18,Mazama Sp
6041,2/11/14 04:38,04:38:19,Mazama Sp
6041,2/15/14 05:13,05:13:39,Mazama Sp
6041,2/15/14 05:13,05:13:40,Mazama Sp
6041,2/15/14 05:13,05:13:40,Mazama Sp
6041,2/15/14 05:14,05:14:10,Mazama Sp
6041,2/15/14 05:14,05:14:11,Mazama Sp
6041,2/15/14 05:14,05:14:11,Mazama Sp
6041,2/15/14 05:14,05:14:23,Mazama Sp
6041,2/15/14 05:14,05:14:24,Mazama Sp
6041,2/15/14 05:14,05:14:24,Mazama Sp
6041,2/9/14 05:33,05:33:20,Metachirus spp
6041,2/9/14 05:33,05:33:20,Metachirus spp
6041,2/9/14 05:33,05:33:21,Metachirus spp
6041,1/27/14 06:24,06:24:37,Pecari tajacu
6041,1/27/14 06:24,06:24:37,Pecari tajacu
6041,1/27/14 06:24,06:24:38,Pecari tajacu
6041,1/27/14 06:24,06:24:50,Pecari tajacu
6041,1/27/14 06:24,06:24:50,Pecari tajacu
6041,1/27/14 06:24,06:24:51,Pecari tajacu
6041,2/8/14 10:45,10:45:06,Puma concolor
6041,2/8/14 10:45,10:45:06,Puma concolor
6041,2/8/14 10:45,10:45:07,Puma concolor
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 20:35,20:35:00,Cuniculus paca
1013,5/2/13 22:14,22:14:00,Cuniculus paca
1013,5/2/13 22:14,22:14:00,Cuniculus paca
1013,5/2/13 22:14,22:14:00,Cuniculus paca
1013,5/3/13 22:51,22:51:00,Cuniculus paca
1013,5/3/13 22:51,22:51:00,Cuniculus paca
1013,5/3/13 22:51,22:51:00,Cuniculus paca
1013,5/3/13 22:51,22:51:00,Cuniculus paca
1013,5/3/13 22:51,22:51:00,Cuniculus paca
1013,5/3/13 22:51,22:51:00,Cuniculus paca
1013,5/11/13 19:17,19:17:00,Cuniculus paca
1013,5/11/13 19:17,19:17:00,Cuniculus paca
1013,5/11/13 19:17,19:17:00,Cuniculus paca
1013,5/25/13 22:22,22:22:00,Cuniculus paca
1013,5/25/13 22:22,22:22:00,Cuniculus paca
1013,5/25/13 22:22,22:22:00,Cuniculus paca
1013,5/25/13 22:22,22:22:00,Cuniculus paca
1013,5/25/13 22:22,22:22:00,Cuniculus paca
1013,5/25/13 22:22,22:22:00,Cuniculus paca
1013,5/28/13 19:50,19:50:00,Cuniculus paca
1013,5/28/13 19:50,19:50:00,Cuniculus paca
1013,5/28/13 19:50,19:50:00,Cuniculus paca
1013,5/14/13 09:43,09:43:00,Dasyprocta fuliginosa
1013,5/14/13 09:44,09:44:00,Dasyprocta fuliginosa
1013,5/14/13 09:44,09:44:00,Dasyprocta fuliginosa
1013,5/19/13 15:52,15:52:00,Dasyprocta fuliginosa
1013,5/19/13 15:52,15:52:00,Dasyprocta fuliginosa
1013,5/19/13 15:52,15:52:00,Dasyprocta fuliginosa
1013,5/27/13 13:37,13:37:00,Dasyprocta fuliginosa
1013,5/27/13 13:37,13:37:00,Dasyprocta fuliginosa
1013,5/27/13 13:37,13:37:00,Dasyprocta fuliginosa
1013,5/27/13 13:37,13:37:00,Dasyprocta fuliginosa
1013,5/27/13 13:37,13:37:00,Dasyprocta fuliginosa
1013,5/27/13 13:37,13:37:00,Dasyprocta fuliginosa
1013,4/30/13 13:52,13:52:00,Myoprocta pratti
1013,4/30/13 13:52,13:52:00,Myoprocta pratti
1013,4/30/13 13:52,13:52:00,Myoprocta pratti
1013,4/30/13 13:53,13:53:00,Myoprocta pratti
1013,4/30/13 13:53,13:53:00,Myoprocta pratti
1013,4/30/13 13:53,13:53:00,Myoprocta pratti
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:32,00:32:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/5/13 00:33,00:33:00,Nonspecific Cingulata small
1013,5/24/13 15:01,15:01:00,Penelope jacquacu
1014,5/2/13 01:01,01:01:00,Echimyidae spp
1014,5/6/13 09:09,09:09:00,Mazama nemorivaga
1014,5/6/13 09:09,09:09:00,Mazama nemorivaga
1014,5/6/13 09:09,09:09:00,Mazama nemorivaga
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:16,22:16:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:17,22:17:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:18,22:18:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1014,5/23/13 22:19,22:19:00,Tapirus terrestris
1015,5/12/13 21:57,21:57:00,Cuniculus paca
1015,5/12/13 21:57,21:57:00,Cuniculus paca
1015,5/12/13 21:57,21:57:00,Cuniculus paca
1015,5/18/13 02:24,02:24:00,Cuniculus paca
1015,5/18/13 02:24,02:24:00,Cuniculus paca
1015,5/18/13 02:24,02:24:00,Cuniculus paca
1015,5/18/13 02:24,02:24:00,Cuniculus paca
1015,5/29/13 12:59,12:59:00,Eira barbara
1015,5/29/13 12:59,12:59:00,Eira barbara
1015,5/29/13 12:59,12:59:00,Eira barbara
1015,5/29/13 12:59,12:59:00,Eira barbara
1015,5/29/13 12:59,12:59:00,Eira barbara
1015,5/29/13 12:59,12:59:00,Eira barbara
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:01,12:01:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:02,12:02:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:03,12:03:00,Mazama nemorivaga
1015,5/2/13 12:04,12:04:00,Mazama nemorivaga
1015,5/2/13 12:04,12:04:00,Mazama nemorivaga
1015,5/2/13 12:04,12:04:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/8/13 10:26,10:26:00,Mazama nemorivaga
1015,5/13/13 11:34,11:34:00,Mazama nemorivaga
1015,5/13/13 11:34,11:34:00,Mazama nemorivaga
1015,5/13/13 11:34,11:34:00,Mazama nemorivaga
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:34,13:34:00,Mitu tuberosum
1015,5/22/13 13:35,13:35:00,Mitu tuberosum
1015,5/22/13 13:35,13:35:00,Mitu tuberosum
1015,5/22/13 13:35,13:35:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
1015,5/22/13 13:36,13:36:00,Mitu tuberosum
