Camera.Trap.Name;data.hora.correta;Photo.time;bin;;;
1065;15/05/2013 07:58;07:58:00;Dasyprocta fuliginosa;;;
1065;15/05/2013 07:58;07:58:00;Dasyprocta fuliginosa;;;
1065;15/05/2013 07:58;07:58:00;Dasyprocta fuliginosa;;;
1065;15/05/2013 07:58;07:58:00;Dasyprocta fuliginosa;;;
1065;15/05/2013 07:58;07:58:00;Dasyprocta fuliginosa;;;
1065;16/05/2013 12:12;12:12:00;Dasyprocta fuliginosa;;;
1065;16/05/2013 12:12;12:12:00;Dasyprocta fuliginosa;;;
1065;16/05/2013 12:12;12:12:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;17/05/2013 12:49;12:49:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:33;08:33:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:33;08:33:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:33;08:33:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:34;08:34:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:34;08:34:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:34;08:34:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:34;08:34:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:34;08:34:00;Dasyprocta fuliginosa;;;
1065;19/05/2013 08:34;08:34:00;Dasyprocta fuliginosa;;;
1065;21/05/2013 12:04;12:04:00;Dasyprocta fuliginosa;;;
1065;21/05/2013 12:04;12:04:00;Dasyprocta fuliginosa;;;
1065;21/05/2013 12:04;12:04:00;Dasyprocta fuliginosa;;;
1065;22/05/2013 15:03;15:03:00;Dasyprocta fuliginosa;;;
1065;22/05/2013 15:03;15:03:00;Dasyprocta fuliginosa;;;
1065;22/05/2013 15:03;15:03:00;Dasyprocta fuliginosa;;;
1065;22/05/2013 15:03;15:03:00;Dasyprocta fuliginosa;;;
1065;22/05/2013 15:03;15:03:00;Dasyprocta fuliginosa;;;
1065;22/05/2013 15:03;15:03:00;Dasyprocta fuliginosa;;;
1065;25/05/2013 08:20;08:20:00;Dasyprocta fuliginosa;;;
1065;25/05/2013 08:20;08:20:00;Dasyprocta fuliginosa;;;
1065;25/05/2013 08:20;08:20:00;Dasyprocta fuliginosa;;;
1065;30/05/2013 09:59;09:59:00;Dasyprocta fuliginosa;;;
1065;30/05/2013 09:59;09:59:00;Dasyprocta fuliginosa;;;
1065;30/05/2013 09:59;09:59:00;Dasyprocta fuliginosa;;;
1065;30/05/2013 12:21;12:21:00;Dasyprocta fuliginosa;;;
1065;30/05/2013 12:21;12:21:00;Dasyprocta fuliginosa;;;
1065;30/05/2013 12:21;12:21:00;Dasyprocta fuliginosa;;;
1065;02/06/2013 07:51;07:51:00;Dasyprocta fuliginosa;;;
1065;02/06/2013 07:51;07:51:00;Dasyprocta fuliginosa;;;
1065;02/06/2013 07:51;07:51:00;Dasyprocta fuliginosa;;;
1065;03/06/2013 08:39;08:39:00;Dasyprocta fuliginosa;;;
1065;03/06/2013 08:39;08:39:00;Dasyprocta fuliginosa;;;
1065;03/06/2013 08:39;08:39:00;Dasyprocta fuliginosa;;;
1065;03/06/2013 08:39;08:39:00;Dasyprocta fuliginosa;;;
1065;03/06/2013 08:39;08:39:00;Dasyprocta fuliginosa;;;
1065;03/06/2013 08:39;08:39:00;Dasyprocta fuliginosa;;;
1065;04/06/2013 13:38;13:38:00;Dasyprocta fuliginosa;;;
1065;04/06/2013 13:38;13:38:00;Dasyprocta fuliginosa;;;
1065;04/06/2013 13:38;13:38:00;Dasyprocta fuliginosa;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;08/05/2013 08:11;08:11:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:14;08:14:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 08:15;08:15:00;Mazama americana;;;
1065;19/05/2013 14:43;14:43:00;Mazama americana;;;
1065;19/05/2013 14:43;14:43:00;Mazama americana;;;
1065;19/05/2013 14:43;14:43:00;Mazama americana;;;
1065;21/05/2013 11:23;11:23:00;Mazama americana;;;
1065;21/05/2013 11:23;11:23:00;Mazama americana;;;
1065;21/05/2013 11:23;11:23:00;Mazama americana;;;
1065;03/06/2013 08:05;08:05:00;Mazama americana;;;
1065;03/06/2013 08:05;08:05:00;Mazama americana;;;
1065;03/06/2013 08:05;08:05:00;Mazama americana;;;
1065;03/06/2013 08:05;08:05:00;Mazama americana;;;
1065;03/06/2013 08:05;08:05:00;Mazama americana;;;
1065;03/06/2013 08:05;08:05:00;Mazama americana;;;
1065;05/05/2013 13:48;13:48:00;Mitu tuberosum;;;
1065;05/05/2013 13:48;13:48:00;Mitu tuberosum;;;
1065;05/05/2013 13:48;13:48:00;Mitu tuberosum;;;
1065;07/05/2013 16:43;16:43:00;Mitu tuberosum;;;
1065;07/05/2013 16:43;16:43:00;Mitu tuberosum;;;
1065;07/05/2013 16:43;16:43:00;Mitu tuberosum;;;
1065;07/05/2013 16:44;16:44:00;Mitu tuberosum;;;
1065;07/05/2013 16:44;16:44:00;Mitu tuberosum;;;
1065;07/05/2013 16:44;16:44:00;Mitu tuberosum;;;
1065;09/05/2013 09:00;09:00:00;Mitu tuberosum;;;
1065;09/05/2013 09:00;09:00:00;Mitu tuberosum;;;
1065;09/05/2013 09:00;09:00:00;Mitu tuberosum;;;
1065;09/05/2013 09:00;09:00:00;Mitu tuberosum;;;
1065;09/05/2013 09:00;09:00:00;Mitu tuberosum;;;
1065;09/05/2013 09:00;09:00:00;Mitu tuberosum;;;
1065;11/05/2013 13:40;13:40:00;Mitu tuberosum;;;
1065;11/05/2013 13:40;13:40:00;Mitu tuberosum;;;
1065;11/05/2013 13:40;13:40:00;Mitu tuberosum;;;
1065;11/05/2013 15:23;15:23:00;Mitu tuberosum;;;
1065;11/05/2013 15:23;15:23:00;Mitu tuberosum;;;
1065;11/05/2013 15:23;15:23:00;Mitu tuberosum;;;
1065;11/05/2013 15:23;15:23:00;Mitu tuberosum;;;
1065;11/05/2013 15:23;15:23:00;Mitu tuberosum;;;
1065;11/05/2013 15:23;15:23:00;Mitu tuberosum;;;
1065;11/05/2013 15:48;15:48:00;Mitu tuberosum;;;
1065;11/05/2013 15:48;15:48:00;Mitu tuberosum;;;
1065;11/05/2013 15:48;15:48:00;Mitu tuberosum;;;
1065;12/05/2013 11:43;11:43:00;Mitu tuberosum;;;
1065;12/05/2013 11:43;11:43:00;Mitu tuberosum;;;
1065;12/05/2013 11:43;11:43:00;Mitu tuberosum;;;
1065;17/05/2013 17:10;17:10:00;Mitu tuberosum;;;
1065;17/05/2013 17:10;17:10:00;Mitu tuberosum;;;
1065;17/05/2013 17:10;17:10:00;Mitu tuberosum;;;
1065;17/05/2013 17:10;17:10:00;Mitu tuberosum;;;
1065;17/05/2013 17:10;17:10:00;Mitu tuberosum;;;
1065;17/05/2013 17:10;17:10:00;Mitu tuberosum;;;
1065;21/05/2013 07:58;07:58:00;Mitu tuberosum;;;
1065;21/05/2013 07:58;07:58:00;Mitu tuberosum;;;
1065;21/05/2013 07:58;07:58:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 07:59;07:59:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:00;08:00:00;Mitu tuberosum;;;
1065;21/05/2013 08:01;08:01:00;Mitu tuberosum;;;
1065;21/05/2013 08:01;08:01:00;Mitu tuberosum;;;
1065;21/05/2013 08:01;08:01:00;Mitu tuberosum;;;
1065;21/05/2013 08:01;08:01:00;Mitu tuberosum;;;
1065;21/05/2013 08:01;08:01:00;Mitu tuberosum;;;
1065;21/05/2013 08:01;08:01:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:02;08:02:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:03;08:03:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:04;08:04:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:05;08:05:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:06;08:06:00;Mitu tuberosum;;;
1065;21/05/2013 08:07;08:07:00;Mitu tuberosum;;;
1065;21/05/2013 08:07;08:07:00;Mitu tuberosum;;;
1065;21/05/2013 08:07;08:07:00;Mitu tuberosum;;;
1065;21/05/2013 08:07;08:07:00;Mitu tuberosum;;;
1065;21/05/2013 08:07;08:07:00;Mitu tuberosum;;;
1065;21/05/2013 08:07;08:07:00;Mitu tuberosum;;;
1065;21/05/2013 14:58;14:58:00;Mitu tuberosum;;;
1065;21/05/2013 14:58;14:58:00;Mitu tuberosum;;;
1065;21/05/2013 14:58;14:58:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;26/05/2013 10:56;10:56:00;Mitu tuberosum;;;
1065;02/06/2013 11:32;11:32:00;Mitu tuberosum;;;
1065;02/06/2013 11:32;11:32:00;Mitu tuberosum;;;
1065;02/06/2013 11:32;11:32:00;Mitu tuberosum;;;
1065;18/05/2013 14:01;14:01:00;Pecari tajacu;;;
1065;18/05/2013 14:01;14:01:00;Pecari tajacu;;;
1065;18/05/2013 14:01;14:01:00;Pecari tajacu;;;
1065;05/06/2013 04:59;04:59:00;Priodontes maximus;;;
1065;05/06/2013 04:59;04:59:00;Priodontes maximus;;;
1065;05/06/2013 04:59;04:59:00;Priodontes maximus;;;
2012;25/06/2013 20:00;20:00:00;Cuniculus paca;;;
2012;25/06/2013 20:00;20:00:00;Cuniculus paca;;;
2012;25/06/2013 20:01;20:01:00;Cuniculus paca;;;
2012;27/06/2013 21:53;21:53:00;Cuniculus paca;;;
2012;27/06/2013 21:53;21:53:00;Cuniculus paca;;;
2012;27/06/2013 21:53;21:53:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;05/07/2013 01:29;01:29:00;Cuniculus paca;;;
2012;28/06/2013 07:46;07:46:00;Dasyprocta fuliginosa;;;
2012;28/06/2013 07:46;07:46:00;Dasyprocta fuliginosa;;;
2012;28/06/2013 07:46;07:46:00;Dasyprocta fuliginosa;;;
2012;20/06/2013 18:19;18:19:00;Mitu tuberosum;;;
2012;20/06/2013 18:19;18:19:00;Mitu tuberosum;;;
2012;20/06/2013 18:19;18:19:00;Mitu tuberosum;;;
2012;03/07/2013 15:02;15:02:00;Mitu tuberosum;;;
2012;03/07/2013 15:02;15:02:00;Mitu tuberosum;;;
2012;03/07/2013 15:02;15:02:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:08;15:08:00;Mitu tuberosum;;;
2012;03/07/2013 15:09;15:09:00;Mitu tuberosum;;;
2012;03/07/2013 15:09;15:09:00;Mitu tuberosum;;;
2012;03/07/2013 15:09;15:09:00;Mitu tuberosum;;;
2012;30/06/2013 00:36;00:36:00;Nonspecific small cingulata;;;
2012;30/06/2013 00:36;00:36:00;Nonspecific small cingulata;;;
2012;30/06/2013 00:36;00:36:00;Nonspecific small cingulata;;;
2012;04/07/2013 23:12;23:12:00;Nonspecific small cingulata;;;
2012;04/07/2013 23:12;23:12:00;Nonspecific small cingulata;;;
2012;04/07/2013 23:12;23:12:00;Nonspecific small cingulata;;;
2012;04/07/2013 23:13;23:13:00;Nonspecific small cingulata;;;
2012;04/07/2013 23:13;23:13:00;Nonspecific small cingulata;;;
2012;04/07/2013 23:13;23:13:00;Nonspecific small cingulata;;;
2012;21/06/2013 14:18;14:18:00;Psophia spp.;;;
2012;21/06/2013 14:18;14:18:00;Psophia spp.;;;
2012;21/06/2013 14:18;14:18:00;Psophia spp.;;;
2012;27/06/2013 12:48;12:48:00;Psophia spp.;;;
2012;27/06/2013 12:48;12:48:00;Psophia spp.;;;
2012;27/06/2013 12:48;12:48:00;Psophia spp.;;;
2012;27/06/2013 12:48;12:48:00;Psophia spp.;;;
2012;27/06/2013 12:49;12:49:00;Psophia spp.;;;
2012;27/06/2013 12:49;12:49:00;Psophia spp.;;;
2012;27/06/2013 12:49;12:49:00;Psophia spp.;;;
2012;27/06/2013 12:49;12:49:00;Psophia spp.;;;
2012;27/06/2013 12:49;12:49:00;Psophia spp.;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;04/07/2013 00:39;00:39:00;Cuniculus paca;;;
2013;05/07/2013 03:01;03:01:00;Cuniculus paca;;;
2013;05/07/2013 03:01;03:01:00;Cuniculus paca;;;
2013;05/07/2013 03:01;03:01:00;Cuniculus paca;;;
2013;05/07/2013 03:02;03:02:00;Cuniculus paca;;;
2013;05/07/2013 03:02;03:02:00;Cuniculus paca;;;
2013;05/07/2013 03:02;03:02:00;Cuniculus paca;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;17/06/2013 03:04;03:04:00;Mazama americana;;;
2013;01/07/2013 07:15;07:15:00;Mazama nemorivaga;;;
2013;01/07/2013 07:15;07:15:00;Mazama nemorivaga;;;
2013;01/07/2013 07:15;07:15:00;Mazama nemorivaga;;;
2013;01/07/2013 07:16;07:16:00;Mazama nemorivaga;;;
2013;01/07/2013 07:16;07:16:00;Mazama nemorivaga;;;
2013;01/07/2013 07:16;07:16:00;Mazama nemorivaga;;;
2013;28/06/2013 20:58;20:58:00;Nonspecific small cingulata;;;
2013;28/06/2013 20:58;20:58:00;Nonspecific small cingulata;;;
2013;28/06/2013 20:58;20:58:00;Nonspecific small cingulata;;;
2013;01/07/2013 22:52;22:52:00;Nonspecific small cingulata;;;
2013;01/07/2013 22:52;22:52:00;Nonspecific small cingulata;;;
2013;01/07/2013 22:52;22:52:00;Nonspecific small cingulata;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2013;16/06/2013 05:00;05:00:00;Pecari tajacu;;;
2014;06/07/2013 07:08;07:08:00;Crypturellus spp;;;
2014;06/07/2013 07:08;07:08:00;Crypturellus spp;;;
2014;06/07/2013 07:08;07:08:00;Crypturellus spp;;;
2014;18/06/2013 14:43;14:43:00;Dasyprocta fuliginosa;;;
2014;18/06/2013 14:43;14:43:00;Dasyprocta fuliginosa;;;
2014;18/06/2013 14:43;14:43:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:20;15:20:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;21/06/2013 15:21;15:21:00;Dasyprocta fuliginosa;;;
2014;03/07/2013 14:25;14:25:00;Dasyprocta fuliginosa;;;
2014;03/07/2013 14:25;14:25:00;Dasyprocta fuliginosa;;;
2014;03/07/2013 14:25;14:25:00;Dasyprocta fuliginosa;;;
2014;14/06/2013 16:54;16:54:00;Pecari tajacu;;;
2014;14/06/2013 16:54;16:54:00;Pecari tajacu;;;
2014;14/06/2013 16:55;16:55:00;Pecari tajacu;;;
2014;14/06/2013 16:55;16:55:00;Pecari tajacu;;;
2014;14/06/2013 16:55;16:55:00;Pecari tajacu;;;
2014;14/06/2013 16:55;16:55:00;Pecari tajacu;;;
