"","camera_id","Comunidade","RESEX","Eco_reg","Flo","Flo.Com","Hyd","Def","UC","Com.dist","Com.size","HP.L","HP.com","City.size","City.dist","HP.C","HP","Eff","X","Y","Mod","X1","Y1","NN","LxL","VDND","Eff.2","lat","lon"
"299","BEB-T1-C1-1000","Bebé","REA","PV",-0.382677170291746,-0.602664388832904,-0.976513946588897,2.71994782724343,-0.166947208749443,-1.20958342237798,-1.33380113671719,-0.781073513191123,-0.464444713391161,0.184088144642084,-0.768019476661877,0.441320040967013,0.436782925442277,48,-7533240,-978779,"Bushnell Trophy-Cam",-0.167948718508727,-0.888714323268961,1.29682042947043,0.817540360276265,0.73622686154037,0.454610929952941,-67.6722,-8.81632
"300","BEB-T1-C3-2900","Bebé","REA","JPF",-0.382677170291746,-0.602664388832904,-0.976513946588897,3.81903777222414,-0.313846632635973,-0.0959474209209124,-1.33380113671719,-1.26299563942243,-0.522573844791027,0.184088144642084,-0.729517464265566,0.421476404034731,0.416461076410929,48,-7532670,-976988,"Bushnell Trophy-Cam",-0.166624504407506,-0.881706112947432,0.261647497424569,0.810712473744232,0.687045998580404,0.454610929952941,-67.6671,-8.80031
"301","BEB-T1-C4-3800","Bebé","REA","JPF",-0.382677170291746,-0.602664388832904,0.743894495539185,-0.389655891678687,-0.366582056216964,0.309348309659474,-1.33380113671719,-1.39071173949791,-0.533561346835692,0.184088144642084,-0.710874527692909,0.411975164255283,0.406852362375203,48,-7532679,-976034,"Bushnell Trophy-Cam",-0.166650469389881,-0.877976571914364,0.261647497424569,0.807229013334425,0.6780397241026,0.454610929952941,-67.6672,-8.79179
"302","BEB-T1-C5-5400","Bebé","REA","JPF",-0.382677170291746,-0.602664388832904,0.99482699090245,0.436778462132206,-0.409825325280843,0.912438198486273,-1.33380113671719,-1.55323515585119,-0.545530174131787,0.184088144642084,-0.678723751454339,0.395750277526065,0.39049273578125,48,-7533527,-974339,"Bushnell Trophy-Cam",-0.168623808050526,-0.871344817612604,0.656500982648577,0.801429006355304,0.563252438965223,0.454610929952941,-67.6748,-8.77664
"303","BEB-T1-C6-6200","Bebé","REA","JPF",-0.382677170291746,-0.602664388832904,-0.976513946588897,-0.453987796395197,-0.40759872775097,1.18855880860687,-1.33380113671719,-1.61912120715243,-0.549817313767518,0.184088144642084,-0.662288959682791,0.387533604917597,0.382220531230109,48,-7534510,-973591,"Bushnell Trophy-Cam",-0.170908726499689,-0.868416339970441,0.656500982648577,0.79915628560916,0.624872650902534,0.454610929952941,-67.6836,-8.76995
"304","BJS-T1-C1-1000","Bom Jesus","RMP","PV",1.44165960602602,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.158694708129012,-1.20769581624435,-0.636875676889723,-0.13713725147264,-0.320971023205634,0.531335829706639,1.83262222557019,-0.185464987939071,-0.18963086251961,49,-7309305,-855102,"Bushnell Trophy-Cam",0.354362866984467,-0.404259199780971,-0.053851902805275,0.270475987409765,-0.134105460308377,0.535013747335922,-65.6606,-7.7096
"305","BJS-T1-C2-1700","Bom Jesus","RMP","PV",1.7879095373309,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.218504588395652,-0.723221841685819,-0.636875676889723,-0.377569596235731,-0.38638313044983,0.531335829706639,1.83971772955902,-0.18727601417963,-0.192215983358373,49,-7308769,-855659,"Bushnell Trophy-Cam",0.355635151120935,-0.406443520174752,-0.053851902805275,0.272229957475983,-0.229964686812886,0.535013747335922,-65.6557,-7.71459
"306","BJS-T1-C3-2600","Bom Jesus","RMP","PV",2.65600696569526,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.286153890908994,-0.245117087734665,-0.636875676889723,-0.56618983712134,-0.427090033036332,0.531335829706639,1.848493878016,-0.18951253534892,-0.194937207846379,49,-7308352,-856421,"Bushnell Trophy-Cam",0.356595855468878,-0.409428903959438,0.122163451511868,0.274766724224154,-0.0526051479764187,0.535013747335922,-65.652,-7.72141
"307","BJS-T1-C4-3800","Bom Jesus","RMP","PV",1.49403664020903,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.370952045080672,0.287265243127188,-0.636875676889723,-0.739180758777989,-0.457822785253504,0.531335829706639,1.86032907729959,-0.19252258019156,-0.198316745006249,49,-7308550,-857736,"Bushnell Trophy-Cam",0.356128485786094,-0.414589853346748,0.344505608923479,0.279534973368877,-0.0097283066512826,0.535013747335922,-65.6538,-7.7332
"308","BJS-T1-C5-4800","Bom Jesus","RMP","PV",4.68862536313705,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.448444544609692,0.679921727407212,-0.636875676889723,-0.848883707384087,-0.47455120159157,0.531335829706639,1.87044242491573,-0.195089225693612,-0.201087043883412,49,-7308356,-858721,"Bushnell Trophy-Cam",0.356595855468878,-0.418455093642756,0.344505608923479,0.282958784355967,-0.0027771349952349,0.535013747335922,-65.652,-7.74203
"309","BJS-T1-C6-6000","Bom Jesus","RMP","PV",-0.332456052868381,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.541336659737998,1.09586447351154,-0.636875676889723,-0.952513357604419,-0.488641213863803,0.531335829706639,1.88242900890174,-0.198124763605651,-0.204296532055697,49,-7308061,-859875,"Bushnell Trophy-Cam",0.357270945010677,-0.422981320671152,0.604737495124502,0.286944759854124,-0.0685734455396301,0.535013747335922,-65.6494,-7.75237
"310","BJS-T2-C1-750","Bom Jesus","RMP","PV",2.88163888782565,1.05898951338783,0.591121477451472,-0.453987796395197,-0.105163449985685,-1.50292649069999,-0.636875676889723,0.0471484666002941,-0.258053894045407,0.531335829706639,1.82918885458391,-0.184587767270568,-0.188011497073485,48,-7309925,-854636,"Bushnell Trophy-Cam",0.352934792953739,-0.402429448429066,-0.429360725821966,0.269071567334746,-0.190386672236616,0.454610929952941,-65.6661,-7.70542
"311","BJS-T2-C2-1300","Bom Jesus","RMP","PV",0.889928745760554,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.147975522121559,-1.02690386542979,-0.636875676889723,-0.234266959233852,-0.349444952720795,0.531335829706639,1.83505792026838,-0.186086947168883,-0.190589333912658,48,-7310079,-855220,"Bushnell Trophy-Cam",0.352571283200462,-0.404723203712315,-0.429360725821966,0.27121912337472,0.204494800067962,0.454610929952941,-65.6675,-7.71066
"312","BJS-T2-C3-2200","Bom Jesus","RMP","PV",0.543726559511526,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.217679219626954,-0.499850581133594,-0.636875676889723,-0.470464802965079,-0.407462034327268,0.531335829706639,1.84359916842832,-0.18826563538892,-0.193456144336912,48,-7310108,-856113,"Bushnell Trophy-Cam",0.352493388253332,-0.40822512017529,0.166497698342522,0.274412183230475,0.0482873131955083,0.454610929952941,-65.6678,-7.71866
"313","BJS-T2-C4-3600","Bom Jesus","RMP","PV",2.57255101376004,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.338844945230412,0.18261399739322,-0.636875676889723,-0.707620172511707,-0.452633405933424,0.531335829706639,1.85783167039931,-0.191887991758088,-0.197619423349079,48,-7309568,-857609,"Bushnell Trophy-Cam",0.353765672389801,-0.414095207646353,0.377505890258609,0.279511814886691,0.0746966954640867,0.454610929952941,-65.6629,-7.73207
"314","BJS-T2-C5-4700","Bom Jesus","RMP","PV",0.550894360479905,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.380649781734794,0.591579128603872,0.0600497829377398,-0.180299304792332,-0.333991677599657,0.531335829706639,1.86944370202424,-0.194835986047104,-0.19916167024689,48,-7309978,-858736,"Bushnell Trophy-Cam",0.352804968041854,-0.41851199978528,0.455027897939876,0.28369445594418,0.0882669731054061,0.454610929952941,-65.6666,-7.74216
"315","BJS-T2-C6-5800","Bom Jesus","RMP","PV",3.1912392748529,1.05898951338783,-0.976513946588897,-0.453987796395197,-0.43361372911792,0.900633818322016,0.0600497829377398,-0.260300173327581,-0.356584974260429,0.531335829706639,1.88030814969203,-0.197588180483488,-0.202184763057936,48,-7310054,-859813,"Bushnell Trophy-Cam",0.352623213165217,-0.422736186518744,0.455027897939876,0.287561965664128,-0.0324194065841551,0.454610929952941,-65.6673,-7.75181
"316","C1-T1-C1-1400","Santa Rita","RRL","SWA",-0.382677170291746,-0.829801316476068,-0.976513946588897,-0.453987796395197,-0.176827264518792,-0.719057113392905,0.467725042734654,0.642920769526119,0.0560478976634743,1.77867399884304,-0.159010786157316,1.53929755731434,1.53925731579983,47,-8015762,-853684,"Bushnell Trophy-Cam",-1.2934268446167,-0.398695530000419,-0.468114323141045,0.561012952880901,-0.58016883961766,0.37420811256996,-72.0068,-7.69689
"317","C1-T1-C1-330","Providência","RCI","SWA",-0.0401902450579043,-1.0521334459433,1.00545273133421,2.60640360808495,-0.507895896893288,-1.80252398337187,0.692084928295408,1.51099811691789,1.08025317969475,0.586721994214607,-0.917575945750736,0.870150301012185,0.874785276713163,18,-7663909,-1038855,"Bushnell Trophy-Cam",-0.472725681648471,-1.12351344471587,-0.678207319706529,1.10363223457758,0.406380951967286,-1.9574735915365,-68.846,-9.35271
"318","C1-T1-C2-2000","Santa Rita","RRL","SWA",-0.382677170291746,-0.829801316476068,0.978112103285439,-0.453987796395197,-0.220899893621451,-0.506885712535243,-0.412515791328969,-0.260030679686736,-0.356512079886102,1.77867399884304,-0.149381451799835,1.53527727810237,1.53392395830256,47,-8016076,-853185,"Bushnell Trophy-Cam",-1.29415386412325,-0.396738834176732,-0.468114323141045,0.559195523400629,0.323394892644827,0.37420811256996,-72.0096,-7.69242
"319","C1-T1-C2-830","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,0.891248750612243,1.07222289590028,-0.548225538718968,-1.28900644840931,0.692084928295408,1.14004153894016,0.525124070189071,0.586721994214607,-0.906292556122306,0.863935172812291,0.865667128810062,55,-7663561,-1039235,"Bushnell Trophy-Cam",-0.471920767194787,-1.12499738181706,-0.678207319706529,1.10486904594436,0.670066723741711,1.01743065163381,-68.8429,-9.3561
"320","C1-T1-C3-1500","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,-0.976513946588897,-0.0245410927103411,-0.610010311266112,-0.674709583605285,0.692084928295408,0.831407577420962,0.205200661416926,0.586721994214607,-0.88708596488759,0.853423274364116,0.853467853830129,55,-7663426,-1040199,"Bushnell Trophy-Cam",-0.471609187406265,-1.12876631941033,-1.01454897150703,1.10838793858858,0.657196554172215,1.01743065163381,-68.8417,-9.36471
"321","C1-T1-C3-2950","Santa Rita","RRL","SWA",-0.382677170291746,-0.829801316476068,1.13046451325547,-0.453987796395197,-0.268054227181101,-0.10348490385799,-0.412515791328969,-0.407794945682474,-0.393473830442299,1.77867399884304,-0.134509411298079,1.52909234693726,1.52760566560105,47,-8016692,-852465,"Bushnell Trophy-Cam",-1.29558193815398,-0.393915414028458,0.256369222564451,0.556640684555061,0.323394892644827,0.37420811256996,-72.0151,-7.68597
"322","C1-T1-C4-2600","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,0.567431178733383,0.33864680311739,-0.683242764107196,-0.976662433659031,-2.03072659654465,-1.5495629748447,-0.545282181073607,0.586721994214607,-0.866844723477292,0.842435842655646,0.838445987070542,54,-7662916,-1040992,"Bushnell Trophy-Cam",-0.47041479821693,-1.13186113808449,-0.0188573942358932,1.11107234745717,0.811121558413543,0.937027834250829,-68.8371,-9.37178
"323","C1-T1-C4-4345","Santa Rita","RRL","SWA",-0.382677170291746,-0.829801316476068,-0.976513946588897,-0.453987796395197,-0.354877598227061,0.467328447513648,-0.412515791328969,-0.583452347487498,-0.430419717242618,1.77867399884304,-0.11272737634376,1.52008620895619,1.51845747040089,47,-8017670,-851440,"Bushnell Trophy-Cam",-1.29786685660314,-0.389896964887194,-0.138819928979719,0.553048913890108,0.530534687847486,0.37420811256996,-72.0239,-7.67679
"324","C1-T1-C5-6000","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,1.03194690250669,-0.453987796395197,-0.956096394560887,-0.466133945185601,-2.03072659654465,-1.77372645214198,-0.558761779881186,0.586721994214607,-0.79512365210505,0.804230926992011,0.800056282561994,55,-7660086,-1043115,"Bushnell Trophy-Cam",-0.463819692693203,-1.14015192531058,-0.6937063614038,1.1175186132729,0.592649572780265,1.01743065163381,-68.8117,-9.39072
"325","C1-T1-C5-6005","Santa Rita","RRL","SWA",-0.382677170291746,-0.829801316476068,1.00622482729998,-0.453987796395197,-0.465665351059195,1.09469326358578,-0.412515791328969,-0.744591689299346,-0.458694942190475,1.77867399884304,-0.0842849242181849,1.50841886269391,1.50666707200925,47,-8018979,-850238,"Bushnell Trophy-Cam",-1.30093072452361,-0.385178132453335,1.07877887357884,0.548897897066614,0.669086848692061,0.37420811256996,-72.0357,-7.66601
"326","C1-T2-C1-1600","Santa Rita_2","RRL","SWA",-0.382677170291746,-0.796259574103175,1.0988589550596,-0.453987796395197,-0.156729590440309,-0.781204454383083,-0.412515791328969,-0.14421379062158,-0.32314740187477,1.77867399884304,-0.129932834161874,1.52719493016989,1.52592755140094,47,-8014874,-852123,"Bushnell Trophy-Cam",-1.29134964602655,-0.39257593098137,-0.398427965588389,0.554549331878206,-0.546984234851612,0.37420811256996,-71.9988,-7.68291
"327","C1-T2-C1-600","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,0.913965824222338,2.75995202108845,-0.492954685545756,-1.48285596027163,0.692084928295408,1.2633512232144,0.685716255251865,0.586721994214607,-0.911067017884462,0.866561440799851,0.869134983701036,54,-7664541,-1039190,"Bushnell Trophy-Cam",-0.47420568564395,-1.12482228599391,-0.179002317654735,1.10520062079989,-2.61236545896164,0.937027834250829,-68.8517,-9.3557
"328","C1-T2-C2-1200","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,-0.976513946588897,1.29805129440762,-0.557971518560895,-0.985829759091574,0.692084928295408,0.974966707482857,0.340892582024304,0.586721994214607,-0.897583207457258,0.859158008409395,0.859920914147888,54,-7664082,-1039885,"Bushnell Trophy-Cam",-0.4731411213665,-1.12753627125271,-0.154764041260466,1.10755157354486,0.413754154950213,0.937027834250829,-68.8476,-9.3619
"329","C1-T2-C2-2240","Santa Rita_2","RRL","SWA",-0.382677170291746,-0.796259574103175,1.05391415404846,-0.453987796395197,-0.181988980415335,-0.433617007585023,-0.412515791328969,-0.288671678984612,-0.36414217901367,1.77867399884304,-0.120116547268829,1.52313443257188,1.52172598460912,47,-8015342,-851721,"Bushnell Trophy-Cam",-1.29244017528638,-0.390995691177452,-0.398427965588389,0.55317165231408,0.38528454530335,0.37420811256996,-72.003,-7.6793
"330","C1-T2-C3-2000","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,1.0717062319449,-0.453987796395197,-0.624298135739299,-0.505787022969642,0.692084928295408,0.761843270274882,0.146607510969647,0.586721994214607,-0.880731717688666,0.849964079896157,0.849696371791383,54,-7663593,-1040577,"Bushnell Trophy-Cam",-0.471998662141917,-1.13024150172036,-1.01454897150703,1.10987687960743,0.587476425682746,0.937027834250829,-68.8432,-9.36808
"331","C1-T2-C3-3140","Santa Rita_2","RRL","SWA",-0.382677170291746,-0.796259574103175,1.06557417136285,-0.453987796395197,-0.240778706246159,0.0110967121621157,-0.0742094765907618,-0.132712501818915,-0.319601764562448,1.77867399884304,-0.105153274330686,1.51696905685038,1.51568807215213,47,-8016151,-851210,"Bushnell Trophy-Cam",-1.29433561899989,-0.388990844002399,0.272769479351223,0.551515089473593,0.580658371528275,0.37420811256996,-72.0103,-7.67472
"332","C1-T2-C4-3400","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,0.801352373297603,0.98178324848915,-0.750432657119351,-1.73989358765229,-2.03072659654465,-1.06296093558638,-0.502027439729633,0.586721994214607,-0.849952954304623,0.833336760498379,0.829555285050421,54,-7662078,-1041393,"Bushnell Trophy-Cam",-0.468467424538663,-1.13342824570167,0.218122029595996,1.11213813140848,0.7616741993895,0.937027834250829,-68.8296,-9.37536
"333","C1-T2-C4-4400","Santa Rita_2","RRL","SWA",-0.382677170291746,-0.796259574103175,1.18797831348435,-0.453987796395197,-0.341212389845829,0.543353416710247,-0.412515791328969,-0.60453156772047,-0.434402709647986,1.77867399884304,-0.0846356937590111,1.50856211903532,1.50688932278672,47,-8017436,-850748,"Bushnell Trophy-Cam",-1.29732159197323,-0.387178602232809,-0.138819928979719,0.550244832320032,0.530534687847486,0.37420811256996,-72.0218,-7.67058
"334","C1-T2-C5-6500","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,1.22280748774815,-0.453987796395197,-0.996126461545136,-0.412574361096574,-0.926125876920271,-0.772084056540118,-0.463048776219763,0.586721994214607,-0.784500047979859,0.798665635858151,0.795007730594616,55,-7659734,-1043485,"Bushnell Trophy-Cam",-0.462988813257141,-1.14160084324714,-0.6937063614038,1.11871501212588,0.693474696234573,1.01743065163381,-68.8085,-9.39403
"335","C1-T3-C1-1370","Providência","RCI","SWA",0.39427798484897,-1.0521334459433,1.09142187731224,2.94594860054801,-0.374741628210206,-1.01270132912776,0.692084928295408,0.988471065453381,0.354767224333109,0.586721994214607,-0.898416728407819,0.859614448163482,0.860450530342628,55,-7665291,-1037839,"Bushnell Trophy-Cam",-0.475945339463203,-1.11954752432155,-0.342390180451794,1.1005588237744,-2.61236545896164,1.01743065163381,-68.8584,-9.34365
"336","C1-T3-C2-2000","Providência","RCI","SWA",0.400121388175496,-1.0521334459433,0.990270324534536,2.76038406720881,-0.326710538073656,-1.18785641739267,0.548204055584639,0.948488737699614,0.314266128772064,0.586721994214607,-0.884487827772114,0.852007765594933,0.852633907565219,55,-7665848,-1037519,"Bushnell Trophy-Cam",-0.477243588582046,-1.11829996658162,-0.683146602235496,1.09965388130112,-0.484393583947179,1.01743065163381,-68.8634,-9.3408
"337","C1-T3-C3-2450","Providência","RCI","SWA",-0.378343849307759,-1.0521334459433,-0.976513946588897,2.01415636089084,-0.294371060494481,-1.34959700922376,0.548204055584639,1.04369609076957,0.413649150511281,0.586721994214607,-0.873782685709154,0.84619154087173,0.847353163107946,26,-7666345,-1037386,"Bushnell Trophy-Cam",-0.478412012789007,-1.11777905650775,-0.683146602235496,1.09941231388732,-0.484393583947179,-1.31425105247265,-68.8679,-9.33961
"338","C1-T3-C4-4000","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,-0.976513946588897,-0.453987796395197,-0.173694610952107,-0.507239415801292,0.548204055584639,0.62925773823491,0.0463654188378222,0.586721994214607,-0.842611803183161,0.829401966580777,0.828589606332075,54,-7667278,-1036162,"Bushnell Trophy-Cam",-0.480593071308663,-1.11299894053579,0.989304497787587,1.09533562199461,0.687236107684257,0.937027834250829,-68.8763,-9.32869
"339","C1-T3-C5-6000","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,-0.976513946588897,0.837185579319155,-0.0691551832129289,-1.18539274364112,-0.636875676889723,-0.149682225358064,-0.324817910540621,0.586721994214607,-0.805321044798954,0.809595324343427,0.806728113464475,26,-7668573,-1034953,"Bushnell Trophy-Cam",-0.483605009264381,-1.10827573070635,1.20383998192783,1.09149244692686,1.00769066769162,-1.31425105247265,-68.8879,-9.3179
"340","C1-T4-C1-1500","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,-0.976513946588897,0.659942921176664,-0.49578904169706,-1.03324225300699,-0.229200417092809,0.146276455749869,-0.218689349883607,0.586721994214607,-0.895832204483389,0.858199670253548,0.855992344599955,2,-7663113,-1037649,"Bushnell Trophy-Cam",-0.470882167899711,-1.11880336707317,0.235419246315144,1.0987480769559,0.366046426197615,-3.2439186696642,-68.8389,-9.34195
"341","C1-T4-C2-2250","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,-0.976513946588897,-0.453987796395197,-0.535816440566086,-0.666595779292552,-0.229200417092809,-0.0247066863773202,-0.284077635139144,0.586721994214607,-0.877061225601786,0.847970060864085,0.845396527395671,53,-7662191,-1037476,"Bushnell Trophy-Cam",-0.468727074362433,-1.11812924815405,0.235419246315144,1.09763741762504,0.493728334632228,0.856625016867848,-68.8306,-9.34041
"342","C1-T4-C3-3070","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,1.20468505811227,-0.351820208632986,-0.622850705428699,-1.01912472738406,-0.926125876920271,-0.505928702672424,-0.414970202565935,0.586721994214607,-0.860153394003788,0.838823847342052,0.835527292792987,53,-7661180,-1038026,"Bushnell Trophy-Cam",-0.466364260966136,-1.1202785493832,0.545930612039477,1.09916791478927,0.729376687459508,0.856625016867848,-68.8215,-9.34532
"343","C1-T4-C4-4280","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,0.966600609013851,-0.453987796395197,-0.799164695386202,-0.360803624585376,-2.03072659654465,-1.813944360333,-0.560855030488204,0.586721994214607,-0.832223437528734,0.823854055151973,0.819725560233475,53,-7660120,-1040139,"Bushnell Trophy-Cam",-0.463897587640333,-1.12852994004908,0.932881978730641,1.10647998761149,0.707774448873695,0.856625016867848,-68.812,-9.36417
"344","C1-T4-C5-5700","Providência","RCI","SWA",-0.382677170291746,-1.0521334459433,0.872829593162771,-0.453987796395197,-0.914602998621905,-0.0892135464949892,-2.03072659654465,-1.91027314755607,-0.565515762709174,0.586721994214607,-0.802257152609673,0.807981231191834,0.803780231513927,53,-7658985,-1041094,"Bushnell Trophy-Cam",-0.461249159437892,-1.13225948108215,0.932881978730641,1.10944927364684,0.806811342451089,0.856625016867848,-68.8018,-9.37269
"345","C2-T1-C1-1280","Lua Nova","RCI","SWA",-0.382677170291746,-1.05457586314824,-0.976513946588897,4.26965334420571,-0.69940889416427,-1.01518233018619,0.756975242765203,1.04978394255925,0.420356560193314,0.586721994214607,-0.3154531629526,0.573946328702594,0.575561864393996,55,-7673785,-1050342,"Bushnell Trophy-Cam",-0.495756621016759,-1.16837299460658,0.0123348365236832,1.15140213882809,-0.540570252530594,1.01743065163381,-68.9347,-9.45519
"346","C2-T1-C1-1900","São João","RRL","SWA",-0.382677170291746,-0.70453476982077,1.15661076438775,-0.453987796395197,-0.185258399437982,-0.606963523645294,0.178474842704106,0.327534328283614,-0.134914020997499,-0.880262950518264,0.0672184653551623,-0.855185906276258,-0.8555370967632,49,-8008687,-846402,"Bushnell Trophy-Cam",-1.27691311582501,-0.370128646453699,-0.264962910264415,0.529639208275179,-0.158261808018786,0.535013747335922,-71.9432,-7.63163
"347","C2-T1-C2-2050","Lua Nova","RCI","SWA",-0.382677170291746,-1.05457586314824,-0.976513946588897,0.193101022601889,-0.65022285580846,-0.525042728552539,0.756975242765203,0.829571495006611,0.203597208582616,0.586721994214607,-0.301583372741643,0.56785539917484,0.568049145938246,55,-7674374,-1049785,"Bushnell Trophy-Cam",-0.497132765082731,-1.16619742900396,0.0123348365236832,1.14963198493405,0.385925596229863,1.01743065163381,-68.94,-9.45022
